2 4,795897 0 0 0 0 360 360 360 360 255 0
2 4,965124 0 0 0 0 360 360 360 360 255 0
2 5,134196 0 0 0 0 360 360 360 360 255 0
2 5,304568 0 0 0 0 360 360 360 360 255 0
2 5,477177 0 0 0 0 360 360 360 360 255 0
2 5,652589 0 0 0 0 360 360 360 360 255 0
2 5,82927 0 0 0 0 360 360 360 360 255 0
2 6,006777 0 0 0 0 360 360 360 360 255 0
2 6,185856 0 0 0 0 360 360 360 360 255 0
2 6,367101 0 0 0 0 360 360 360 360 255 0
2 6,550137 0 0 0 0 360 360 360 360 255 0
2 6,734864 0 0 0 0 360 360 360 360 255 0
2 6,921614 0 0 0 0 360 360 360 360 255 0
2 7,110398 0 0 0 0 360 360 360 360 255 0
2 7,320256 0 0 0 0 360 360 360 360 255 0
2 7,493763 0 0 0 0 360 360 360 360 255 0
2 7,68817 0 0 0 0 360 360 361 361 255 0
2 7,884478 0 0 0 0 360 360 360 361 255 0
2 8,082485 0 0 0 0 360 360 361 361 255 0
2 8,282158 0 0 0 0 360 360 361 361 255 0
2 8,483296 0 0 0 0 360 360 361 361 255 0
2 8,685638 0 0 0 0 360 360 361 361 255 0
2 8,889132 0 0 0 0 360 360 361 361 255 0
2 9,093607 0 0 0 0 360 360 361 361 255 0
2 9,29882 0 0 0 0 360 360 361 361 255 0
2 9,504663 0 0 0 0 360 360 361 361 255 0
2 9,710998 0 0 0 0 360 360 361 361 255 0
2 9,91759 0 0 0 0 360 360 361 361 255 0
2 10,12445 0 0 0 0 360 360 361 361 255 0
2 10,35222 0 0 0 0 360 360 361 361 255 0
2 10,53858 0 0 0 0 360 360 361 361 255 0
2 10,74465 0 0 0 0 360 360 361 361 255 0
2 10,94859 0 0 0 0 360 360 361 361 255 0
2 11,15264 0 0 0 0 360 360 361 361 255 0
2 11,35824 0 0 0 0 360 360 361 361 255 0
2 11,56642 0 0 0 0 360 360 361 361 255 0
2 11,77666 0 0 0 0 360 360 361 361 255 0
2 11,98812 0 0 0 0 360 360 361 361 255 0
2 12,20029 0 0 0 0 360 360 361 361 255 0
2 12,41245 0 0 0 0 360 360 361 361 255 0
2 12,62392 0 0 0 0 360 360 361 361 255 0
2 12,8349 0 0 0 0 360 360 361 361 255 0
2 13,04544 0 0 0 0 360 360 361 361 255 0
2 13,25559 0 0 0 0 360 360 361 361 255 0
2 13,46532 0 0 0 0 360 360 361 361 255 0
2 13,67229 0 0 0 0 360 360 361 361 255 0
2 13,8617 0 0 0 0 360 360 361 361 255 0
2 14,03663 0 0 0 0 360 360 361 361 255 0
2 14,22219 0 0 0 0 360 360 361 361 255 0
2 14,4211 0 0 0 0 360 360 361 361 255 0
2 14,62101 0 0 0 0 360 360 361 361 255 0
2 14,81431 0 0 0 0 360 360 361 361 255 0
2 15,00149 0 0 0 0 360 360 361 361 255 0
2 15,20361 0 0 0 0 360 360 361 361 255 0
2 15,36781 0 0 0 0 360 360 361 361 255 0
2 15,54886 0 0 0 0 360 360 361 361 255 0
2 15,7453 0 0 0 0 360 360 361 361 255 0
2 15,90339 0 0 0 0 360 360 361 361 255 0
2 16,07669 0 0 0 0 360 360 361 361 255 0
2 16,24768 0 0 0 0 360 360 361 361 255 0
2 16,41683 0 0 0 0 360 360 361 361 255 0
2 16,58422 0 0 0 0 360 360 361 361 255 0
2 16,75045 0 0 0 0 360 360 361 361 255 0
2 16,91607 0 0 0 0 360 360 361 361 255 0
2 17,08119 0 0 0 0 360 360 361 361 255 0
2 17,24612 0 0 0 0 360 360 361 361 255 0
2 17,40825 0 0 0 0 360 360 361 361 255 0
2 17,56647 0 0 0 0 360 360 361 361 255 0
2 17,73879 0 0 0 0 360 360 361 361 255 0
2 17,87813 0 0 0 0 360 360 361 361 255 0
2 18,03308 0 0 0 0 360 360 361 361 255 0
2 18,19057 0 0 0 0 360 360 361 361 255 0
2 18,35137 0 0 0 0 360 360 361 361 255 0
2 18,51452 0 0 0 0 360 360 361 361 255 0
2 18,67855 0 0 0 0 360 360 361 361 255 0
2 18,84151 0 0 0 0 360 360 361 361 255 0
2 19,00234 0 0 0 0 360 360 361 361 255 0
2 19,16051 0 0 0 0 360 360 361 361 255 0
2 19,31507 0 0 0 0 360 360 361 361 255 0
2 19,46557 0 0 0 0 360 360 361 361 255 0
2 19,61337 0 0 0 0 360 360 361 361 255 0
2 19,75717 0 0 0 0 360 360 361 361 255 0
2 19,89964 0 0 0 0 360 360 361 361 255 0
2 20,04045 0 0 0 0 360 360 361 361 255 0
2 20,18049 0 0 0 0 360 360 361 361 255 0
2 20,32 0 0 0 0 360 360 361 361 255 0
2 20,45848 0 0 0 0 360 360 361 361 255 0
2 20,59452 0 0 0 0 360 360 361 361 255 0
2 20,72985 0 0 0 0 360 360 361 361 255 0
2 20,86302 0 0 0 0 360 360 361 361 255 0
2 20,99552 0 0 0 0 360 360 361 361 255 0
2 21,12881 0 0 0 0 360 360 361 361 255 0
2 21,26352 0 0 0 0 360 360 361 361 76 0
2 21,281 0 0 0 0 360 360 361 361 76 0
2 21,26297 0 0 0 0 360 360 361 361 76 0
2 21,27391 0 0 0 0 360 360 361 361 76 0
2 21,25247 0 0 0 0 360 360 361 361 76 0
2 21,32664 0 0 0 0 360 360 361 361 255 0
2 21,34999 0 0 0 0 360 360 361 361 255 0
2 21,39903 0 0 0 0 360 360 361 361 255 0
2 21,55371 0 0 0 0 360 360 361 361 255 0
2 21,74454 0 0 0 0 360 360 361 361 255 0
2 21,95208 0 0 0 0 360 360 361 361 255 0
2 22,16751 0 0 0 0 360 360 361 361 255 0
2 22,37714 0 0 0 0 360 360 361 361 255 0
2 22,57288 0 0 0 0 360 360 361 361 255 0
2 22,74252 0 0 0 0 360 360 361 361 255 0
2 22,88824 0 0 0 0 360 360 361 361 255 0
2 23,02093 0 0 0 0 360 360 361 361 255 0
2 23,14378 0 0 0 0 360 360 361 361 255 0
2 23,25679 0 0 0 0 360 360 361 361 255 0
2 23,36412 0 0 0 0 360 360 361 361 255 0
2 23,47122 0 0 0 0 360 360 361 361 255 0
2 23,59194 0 0 0 0 360 360 361 361 255 0
2 23,69119 0 0 0 0 361 360 361 361 255 0
2 23,79963 0 0 0 0 361 360 361 361 255 0
2 23,9048 0 0 0 0 361 360 361 361 255 0
2 24,00575 0 0 0 0 361 360 361 361 255 0
2 24,10559 0 0 0 0 361 360 361 361 255 0
2 24,20564 0 0 0 0 361 360 361 361 255 0
2 24,30747 0 0 0 0 361 360 361 361 255 0
2 24,41332 0 0 0 0 361 360 361 361 255 0
2 24,51497 0 0 0 0 361 360 361 361 255 0
2 24,61088 0 0 0 0 361 360 361 361 255 0
2 24,70555 0 0 0 0 361 360 361 361 255 0
2 24,79389 0 0 0 0 361 360 361 361 255 0
2 24,88152 0 0 0 0 361 360 361 361 255 0
2 24,97185 0 0 0 0 361 360 361 361 255 0
2 25,06086 0 0 0 0 361 360 361 361 255 0
2 25,15082 0 0 0 0 361 360 361 361 255 0
2 25,238 0 0 0 0 361 360 361 361 255 0
2 25,3341 0 0 0 0 361 360 361 361 255 0
2 25,44119 0 0 0 0 361 360 361 361 255 0
2 25,50834 0 0 0 0 361 360 361 361 241 117
2 25,51095 0 0 0 0 361 360 361 361 220 165
2 25,46859 0 0 0 0 361 360 361 361 179 205
2 25,39805 0 0 0 0 361 361 361 361 108 219
2 25,29359 0 0 0 0 361 361 361 361 43 231
2 25,14225 0 0 0 0 361 361 361 361 0 238
2 24,95288 0 0 0 0 361 360 361 361 0 238
2 24,74113 0 0 0 0 361 360 361 361 0 235
2 24,53041 0 0 0 0 361 360 361 361 0 232
2 24,34863 0 0 0 0 361 360 361 361 0 216
2 24,21902 0 0 0 0 361 360 361 361 102 127
2 24,12502 0 0 0 0 361 360 361 361 102 41
2 24,06785 0 0 0 0 361 360 361 361 102 0
2 24,02234 0 0 0 0 361 360 361 361 102 0
2 23,97936 0 0 0 0 361 360 361 361 0 0
2 23,93319 0 0 0 0 361 360 361 361 0 0
2 23,8264 0 0 0 0 361 361 361 361 0 0
2 23,66365 0 0 0 0 361 361 361 361 0 0
2 23,47077 0 0 0 0 361 361 361 361 0 0
2 23,21218 0 0 0 0 361 361 361 361 0 0
2 22,94995 0 0 0 0 361 361 361 361 0 0
2 22,68021 0 0 0 0 361 361 361 361 0 0
2 22,41267 0 0 0 0 361 361 361 361 103 0
2 22,18947 0 0 0 0 361 361 361 361 192 0
2 22,0493 0 0 0 0 361 361 361 361 252 0
2 21,9691 0 0 0 0 361 361 361 361 76 0
2 21,88049 0 0 0 0 361 361 361 361 76 0
2 21,7871 0 0 0 0 361 361 361 361 76 0
2 21,71491 0 0 0 0 361 361 361 361 76 0
2 21,64667 0 0 0 0 361 361 361 361 79 0
2 21,62925 0 0 0 0 361 361 361 361 255 0
2 21,60972 0 0 0 0 361 361 361 361 255 0
2 21,61142 0 0 0 0 361 361 361 361 255 0
2 21,66485 0 0 0 0 361 361 361 361 255 0
2 21,73531 0 0 0 0 361 361 361 361 255 0
2 21,82246 0 0 0 0 361 361 361 361 255 0
2 21,92057 0 0 0 0 361 361 361 361 255 0
2 22,02128 0 0 0 0 361 361 361 361 255 0
2 22,12027 0 0 0 0 361 361 361 361 255 0
2 22,22331 0 0 0 0 361 361 361 361 255 0
2 22,33987 0 0 0 0 361 361 361 361 255 0
2 22,43311 0 0 0 0 361 361 361 361 255 0
2 22,52512 0 0 0 0 361 361 361 361 255 0
2 22,59948 0 0 0 0 361 361 361 361 255 0
2 22,65983 0 0 0 0 361 361 361 361 255 0
2 22,71768 0 0 0 0 361 361 361 361 255 0
2 22,77964 0 0 0 0 361 361 361 361 255 0
2 22,84229 0 0 0 0 361 361 361 361 255 0
2 22,90631 0 0 0 0 361 361 361 361 255 0
2 22,98273 0 0 0 0 361 361 361 361 255 0
2 23,0663 0 0 0 0 361 361 361 361 255 0
2 23,1551 0 0 0 0 361 361 361 361 255 0
2 23,2484 0 0 0 0 361 361 361 361 255 0
2 23,34192 0 0 0 0 361 361 361 361 255 0
2 23,43175 0 0 0 0 361 361 361 361 255 0
2 23,51593 0 0 0 0 361 361 361 361 255 0
2 23,59463 0 0 0 0 361 361 361 361 255 0
2 23,66931 0 0 0 0 361 361 361 361 255 0
2 23,74226 0 0 0 0 361 361 361 361 255 0
2 23,81603 0 0 0 0 361 361 361 361 255 0
2 23,89148 0 0 0 0 361 361 361 361 255 0
2 23,96983 0 0 0 0 361 361 361 361 255 0
2 24,05208 0 0 0 0 361 361 361 361 255 0
2 24,13943 0 0 0 0 361 361 361 361 255 0
2 24,22886 0 0 0 0 361 361 361 361 255 0
2 24,31646 0 0 0 0 361 361 361 361 255 0
2 24,40329 0 0 0 0 361 361 361 361 255 0
2 24,4874 0 0 0 0 361 361 361 361 255 0
2 24,56781 0 0 0 0 361 361 361 361 255 0
2 24,64412 0 0 0 0 361 361 361 361 255 0
2 24,71697 0 0 0 0 361 361 361 361 255 0
2 24,78733 0 0 0 0 361 361 361 361 255 0
2 24,85692 0 0 0 0 361 361 361 361 255 0
2 24,92726 0 0 0 0 361 361 361 361 255 0
2 24,99936 0 0 0 0 361 361 361 361 255 0
2 25,07355 0 0 0 0 361 361 361 361 255 0
2 25,14989 0 0 0 0 361 361 361 361 255 0
2 25,22832 0 0 0 0 361 361 361 361 255 0
2 25,30899 0 0 0 0 361 361 361 361 255 0
2 25,39169 0 0 0 0 361 361 361 361 255 0
2 25,47631 0 0 0 0 361 361 361 361 255 0
2 25,56282 0 0 0 0 361 361 361 361 255 0
2 25,65146 0 0 0 0 361 361 361 361 255 0
2 25,74258 0 0 0 0 361 361 361 361 255 0
2 25,83652 0 0 0 0 361 361 361 361 255 0
2 25,93343 0 0 0 0 361 361 361 361 255 0
2 26,03311 0 0 0 0 361 361 361 361 255 0
2 26,13454 0 0 0 0 361 361 361 361 255 0
2 26,23658 0 0 0 0 361 361 361 361 255 0
2 26,33832 0 0 0 0 361 361 361 361 255 0
2 26,43885 0 0 0 0 361 361 361 361 255 0
2 26,53784 0 0 0 0 361 361 361 361 255 0
2 26,63552 0 0 0 0 361 361 361 361 255 0
2 26,73266 0 0 0 0 361 361 361 361 255 0
2 26,8301 0 0 0 0 361 361 361 361 255 0
2 26,92918 0 0 0 0 361 361 361 361 255 0
2 27,0309 0 0 0 0 361 361 361 361 255 0
2 27,14637 0 0 0 0 361 361 361 361 255 0
2 27,24352 0 0 0 0 361 361 361 361 255 0
2 27,35422 0 0 0 0 361 361 361 361 255 0
2 27,46708 0 0 0 0 361 361 361 361 255 0
2 27,58162 0 0 0 0 361 361 361 361 255 0
2 27,69753 0 0 0 0 361 361 361 361 255 0
2 27,82651 0 0 0 0 361 361 361 361 255 0
2 27,94455 0 0 0 0 361 361 361 361 255 0
2 28,05165 0 0 0 0 361 361 361 361 255 0
2 28,17123 0 0 0 0 361 361 361 361 255 0
2 28,2907 0 0 0 0 361 360 361 361 255 0
2 28,40955 0 0 0 0 361 360 361 361 255 0
2 28,5271 0 0 0 0 361 360 361 361 255 0
2 28,64309 0 0 0 0 361 360 361 361 255 0
2 28,75729 0 0 0 0 361 360 361 361 255 0
2 28,86899 0 0 0 0 361 360 361 361 255 0
2 28,97836 0 0 0 0 361 360 361 361 255 0
2 29,0856 0 0 0 0 361 360 361 361 247 0
2 29,08404 0 0 0 0 361 360 361 361 161 168
2 28,93848 0 0 0 0 361 360 361 361 104 255
2 28,77458 0 0 0 0 361 360 361 361 0 255
2 28,57739 0 0 0 0 361 360 361 361 0 255
2 28,32794 0 0 0 0 361 360 361 361 0 255
2 28,05264 0 0 0 0 361 360 361 361 0 255
2 27,76899 0 0 0 0 361 361 361 361 0 255
2 27,48339 0 0 0 0 361 361 361 361 0 255
2 27,20098 0 0 0 0 361 361 361 361 0 255
2 26,92032 0 0 0 0 361 361 361 361 0 255
2 26,60221 0 0 0 0 361 361 361 361 0 255
2 26,33168 0 0 0 0 361 361 361 361 0 255
2 26,02489 0 0 0 0 361 361 361 361 0 255
2 25,71745 0 0 0 0 361 361 361 361 0 255
2 25,41388 0 0 0 0 361 361 361 361 0 255
2 25,11483 0 0 0 0 361 361 361 361 0 255
2 24,82029 0 0 0 0 361 361 361 361 0 255
2 24,53142 0 0 0 0 361 361 361 361 0 255
2 24,24856 0 0 0 0 361 361 361 361 0 255
2 23,97172 0 0 0 0 361 361 361 361 0 255
2 23,70069 0 0 0 0 361 361 361 361 0 255
2 23,4342 0 0 0 0 361 361 361 361 0 255
2 23,20243 0 0 0 0 361 361 361 361 0 255
2 22,98723 0 0 0 0 361 361 361 361 0 255
2 22,71765 0 0 0 0 361 361 361 361 0 255
2 22,43851 0 0 0 0 361 361 361 361 0 255
2 22,22792 0 0 0 0 361 361 361 361 0 255
2 22,06203 0 0 0 0 361 361 361 361 102 255
2 21,82596 0 0 0 0 361 361 361 361 102 255
2 21,58148 0 0 0 0 361 361 361 361 102 255
2 21,33241 0 0 0 0 361 361 361 361 102 255
2 21,08868 0 0 0 0 361 361 361 361 0 255
2 20,86605 0 0 0 0 361 361 361 361 0 255
2 20,655 0 0 0 0 361 361 361 361 0 255
2 20,39584 0 0 0 0 361 361 361 361 0 255
2 20,12905 0 0 0 0 361 361 361 361 0 255
2 19,90043 0 0 0 0 361 361 361 361 0 255
2 19,70919 0 0 0 0 361 361 361 361 0 255
2 19,46426 0 0 0 0 361 361 361 361 0 255
2 19,20577 0 0 0 0 361 361 361 361 0 255
2 18,97973 0 0 0 0 361 361 361 361 0 255
2 18,78983 0 0 0 0 361 361 361 361 0 255
2 18,51864 0 0 0 0 361 361 361 361 0 255
2 18,29465 0 0 0 0 361 361 361 361 0 255
2 18,12038 0 0 0 0 361 361 361 361 0 255
2 17,96613 0 0 0 0 361 361 361 361 0 255
2 17,72833 0 0 0 0 361 361 361 361 0 255
2 17,47415 0 0 0 0 361 361 361 361 0 255
2 17,28465 0 0 0 0 361 361 361 361 0 255
2 17,11767 0 0 0 0 361 361 361 361 0 255
2 16,88417 0 0 0 0 361 361 361 361 0 255
2 16,63407 0 0 0 0 361 361 361 361 0 255
2 16,42955 0 0 0 0 361 361 361 361 0 255
2 16,25308 0 0 0 0 361 361 361 361 0 255
2 16,02023 0 0 0 0 361 361 361 361 0 255
2 15,77379 0 0 0 0 361 361 361 361 0 255
2 15,56263 0 0 0 0 361 361 361 361 0 255
2 15,3844 0 0 0 0 361 361 361 361 0 255
2 15,15399 0 0 0 0 361 361 361 361 0 255
2 14,91209 0 0 0 0 361 361 361 361 0 255
2 14,71532 0 0 0 0 361 361 361 361 0 234
2 14,56455 0 0 0 0 361 361 361 361 0 137
2 14,39022 0 0 0 0 361 361 361 361 0 83
2 14,22938 0 0 0 0 361 361 361 361 0 20
2 14,09965 0 0 0 0 361 361 361 361 0 0
2 13,98572 0 0 0 0 361 361 361 361 0 0
2 13,8783 0 0 0 0 361 361 361 361 0 0
2 13,77694 0 0 0 0 361 361 361 361 0 0
2 13,67994 0 0 0 0 361 361 361 361 0 0
2 13,58405 0 0 0 0 361 361 361 361 0 0
2 13,48571 0 0 0 0 361 361 361 361 0 0
2 13,38286 0 0 0 0 361 361 361 361 0 0
2 13,27587 0 0 0 0 361 361 361 361 0 0
2 13,15537 0 0 0 0 361 361 361 361 0 0
2 13,05682 0 0 0 0 361 361 361 361 0 0
2 12,94967 0 0 0 0 361 361 361 361 0 0
2 12,84641 0 0 0 0 361 361 361 361 0 0
2 12,74756 0 0 0 0 361 361 361 361 0 0
2 12,65292 0 0 0 0 361 361 361 361 0 0
2 12,56179 0 0 0 0 361 361 361 361 0 0
2 12,47321 0 0 0 0 361 361 361 360 0 0
2 12,38631 0 0 0 0 361 361 361 360 0 0
2 12,30005 0 0 0 0 361 361 361 360 0 0
2 12,21337 0 0 0 0 361 361 361 360 0 0
2 12,1255 0 0 0 0 361 361 361 360 0 0
2 12,03607 0 0 0 0 361 361 361 360 0 0
2 11,94512 0 0 0 0 361 361 361 360 0 0
2 11,8532 0 0 0 0 361 361 361 360 0 0
2 11,76109 0 0 0 0 361 361 361 360 0 0
2 11,66955 0 0 0 0 361 361 361 360 0 0
2 11,57923 0 0 0 0 361 361 361 360 0 0
2 11,4905 0 0 0 0 361 361 361 360 0 0
2 11,40334 0 0 0 0 361 361 361 360 0 0
2 11,3175 0 0 0 0 361 361 361 360 0 0
2 11,23283 0 0 0 0 361 361 361 360 0 0
2 11,14889 0 0 0 0 361 361 361 360 0 0
2 11,06527 0 0 0 0 361 361 361 360 0 0
2 10,9816 0 0 0 0 361 361 361 360 0 0
2 10,89758 0 0 0 0 361 361 361 360 0 0
2 10,81153 0 0 0 0 361 361 361 360 0 0
2 10,72059 0 0 0 0 361 361 361 360 0 0
2 10,62827 0 0 0 0 361 361 361 360 0 0
2 10,541 0 0 0 0 361 361 361 360 0 0
2 10,46067 0 0 0 0 361 361 361 360 0 0
2 10,38379 0 0 0 0 361 361 361 360 0 0
2 10,3089 0 0 0 0 361 361 361 360 28 0
2 10,25997 0 0 0 0 361 361 361 360 43 0
2 10,20933 0 0 0 0 361 361 361 360 63 0
2 10,18384 0 0 0 0 361 361 361 360 78 0
2 10,16961 0 0 0 0 361 361 361 360 105 0
2 10,16978 0 0 0 0 361 361 361 360 116 0
2 10,19293 0 0 0 0 361 361 361 360 125 0
2 10,22724 0 0 0 0 361 361 361 360 132 0
2 10,28243 0 0 0 0 361 361 361 360 138 0
2 10,35582 0 0 0 0 361 361 361 360 142 0
2 10,44789 0 0 0 0 361 361 361 360 144 0
2 10,54246 0 0 0 0 361 361 361 360 147 0
2 10,63545 0 0 0 0 361 361 361 360 148 0
2 10,71515 0 0 0 0 361 361 361 360 148 0
2 10,80195 0 0 0 0 361 361 361 360 149 0
2 10,89021 0 0 0 0 361 361 361 360 150 0
2 10,95569 0 0 0 0 361 361 361 360 150 0
2 11,03051 0 0 0 0 361 361 361 360 151 0
2 11,10519 0 0 0 0 361 361 361 361 150 0
2 11,14645 0 0 0 0 361 361 361 361 151 0
2 11,20472 0 0 0 0 361 361 361 360 150 0
2 11,26396 0 0 0 0 361 361 361 360 151 0
2 11,31233 0 0 0 0 361 361 361 361 150 0
2 11,36568 0 0 0 0 361 361 361 361 149 0
2 11,42325 0 0 0 0 361 361 361 361 148 0
2 11,4809 0 0 0 0 361 361 361 361 147 0
2 11,5553 0 0 0 0 361 361 361 361 147 0
2 11,62447 0 0 0 0 361 361 361 361 146 0
2 11,69412 0 0 0 0 361 361 361 361 146 0
2 11,78453 0 0 0 0 361 361 361 361 146 0
2 11,88033 0 0 0 0 361 361 361 361 146 0
2 11,95803 0 0 0 0 361 361 361 361 146 0
2 12,05135 0 0 0 0 361 361 361 361 146 0
2 12,14425 0 0 0 0 361 361 361 361 146 0
2 12,23078 0 0 0 0 361 361 361 361 146 0
2 12,32688 0 0 0 0 361 361 361 361 145 0
2 12,41977 0 0 0 0 361 361 361 361 146 0
2 12,49887 0 0 0 0 361 361 361 361 146 0
2 12,59014 0 0 0 0 361 361 361 361 146 0
2 12,68777 0 0 0 0 361 361 361 361 146 0
2 12,75582 0 0 0 0 361 361 361 361 146 0
2 12,83771 0 0 0 0 361 361 361 361 146 0
2 12,93643 0 0 0 0 361 361 361 361 146 0
2 13,00132 0 0 0 0 361 361 361 361 145 0
2 13,08787 0 0 0 0 361 361 361 361 145 0
2 13,19265 0 0 0 0 361 361 361 361 146 0
2 13,26365 0 0 0 0 361 361 361 361 144 0
2 13,35372 0 0 0 0 361 361 361 361 143 0
2 13,44969 0 0 0 0 361 361 361 361 142 0
2 13,52864 0 0 0 0 361 361 361 361 142 0
2 13,61274 0 0 0 0 361 361 361 361 141 0
2 13,71244 0 0 0 0 361 361 361 361 141 0
2 13,7883 0 0 0 0 361 361 361 361 141 0
2 13,87389 0 0 0 0 361 361 361 361 141 0
2 13,98682 0 0 0 0 361 361 361 361 141 0
2 14,05802 0 0 0 0 361 360 361 361 142 0
2 14,16045 0 0 0 0 361 360 361 361 142 0
2 14,26101 0 0 0 0 361 360 361 361 142 0
2 14,33882 0 0 0 0 361 360 361 361 143 0
2 14,43434 0 0 0 0 361 360 361 361 143 0
2 14,52747 0 0 0 0 361 360 361 361 144 0
2 14,60598 0 0 0 0 361 360 361 361 145 0
2 14,69216 0 0 0 0 361 360 361 361 146 0
2 14,79633 0 0 0 0 361 360 361 361 146 0
2 14,8763 0 0 0 0 361 360 361 361 147 0
2 14,97181 0 0 0 0 361 360 361 361 147 0
2 15,06758 0 0 0 0 361 360 361 361 148 0
2 15,14291 0 0 0 0 361 360 361 361 149 0
2 15,2265 0 0 0 0 361 360 361 361 149 0
2 15,31235 0 0 0 0 361 360 361 361 150 0
2 15,39287 0 0 0 0 361 360 361 361 151 0
2 15,47694 0 0 0 0 361 360 361 361 151 0
2 15,58266 0 0 0 0 361 360 361 361 152 0
2 15,66125 0 0 0 0 360 360 361 361 151 0
2 15,75176 0 0 0 0 360 360 361 361 151 0
2 15,84454 0 0 0 0 360 360 361 361 151 0
2 15,92529 0 0 0 0 360 360 361 361 151 0
2 16,01311 0 0 0 0 360 360 361 361 153 0
2 16,11144 0 0 0 0 360 360 361 361 152 0
2 16,19622 0 0 0 0 360 360 361 361 151 0
2 16,29096 0 0 0 0 360 360 361 361 153 0
2 16,38184 0 0 0 0 360 360 361 361 152 0
2 16,45936 0 0 0 0 360 360 361 361 152 0
2 16,54954 0 0 0 0 360 360 361 361 153 0
2 16,63537 0 0 0 0 360 360 361 361 152 0
2 16,70886 0 0 0 0 360 360 361 360 153 0
2 16,80752 0 0 0 0 360 360 361 360 152 0
2 16,90516 0 0 0 0 360 360 361 361 153 0
