5 68,70506 40,38867 0 0 -123 370 354 370 361 255 0 9 -15,23001 0,9640774 -1,300973
5 68,71078 40,38867 0 0 -123 370 354 370 361 255 0 9 -15,31015 1,003785 -1,295911
5 68,71709 40,38867 0 0 -123 371 354 370 361 255 0 10 -15,39069 1,083656 -1,34799
5 68,72191 40,38867 0 0 -123 371 354 370 361 255 0 10 -15,57857 1,06812 -1,362104
5 68,72707 40,38867 0 0 -123 371 354 370 361 255 0 9 -15,69096 1,133832 -1,401809
5 68,73189 40,38867 0 0 -123 371 354 371 361 255 0 9 -15,87391 1,114203 -1,428066
5 68,73692 40,38867 0 0 -123 371 354 371 361 255 0 9 -15,9691 1,117494 -1,452581
5 68,74064 40,38867 0 0 -123 371 354 371 362 255 0 8 -16,10199 1,094819 -1,477832
5 68,74467 40,38867 0 0 -123 371 354 372 362 255 0 8 -16,1789 1,093654 -1,474922
5 68,74766 40,38867 0 0 -123 372 354 372 362 255 0 7 -16,21832 1,135685 -1,483787
5 68,7506 40,38867 0 0 -123 372 354 372 362 255 0 7 -16,25999 1,132918 -1,484345
5 68,75353 40,38867 0 0 -123 372 354 373 363 255 0 6 -16,31455 1,227952 -1,501945
5 68,75668 40,38867 0 0 -123 372 354 373 363 255 0 6 -16,38198 1,257961 -1,52621
5 68,7593 40,38867 0 0 -123 372 354 374 363 255 0 5 -16,31588 1,313161 -1,539857
5 68,76223 40,38867 0 0 -123 372 354 374 364 255 0 4 -16,73762 1,394815 -1,560052
5 68,76412 40,38867 0 0 -123 372 354 374 364 255 0 4 -16,95066 1,438235 -1,535656
5 68,76563 40,38867 0 0 -123 372 354 375 364 255 0 4 -17,0875 1,515647 -1,504534
5 68,76652 40,38867 0 0 -123 373 354 375 364 255 0 4 -17,23424 1,58444 -1,490216
5 68,76681 40,38867 0 0 -123 373 355 375 364 255 0 4 -17,41193 1,684831 -1,454107
5 68,76653 40,38867 0 0 -123 374 355 376 365 255 0 5 -17,59511 1,82467 -1,424439
5 68,76554 40,38867 0 0 -123 374 355 376 365 255 0 5 -17,77728 1,996038 -1,402239
5 68,76442 40,38867 0 0 -123 375 355 376 365 255 0 6 -17,83382 2,071981 -1,387571
5 68,76309 40,38867 0 0 -123 375 355 377 365 255 0 6 -17,79946 2,003814 -1,374272
5 68,7618 40,38867 0 0 -123 376 355 377 365 255 0 7 -17,59456 1,872256 -1,362803
5 68,76044 40,38867 0 0 -123 376 355 377 365 255 0 8 -17,28106 1,431081 -1,317976
5 68,75864 40,38867 0 0 -123 377 355 377 365 255 0 8 -16,96492 0,9920486 -1,248794
5 68,75583 40,38867 0 0 -123 378 355 377 366 255 0 9 -16,57447 0,3944304 -1,17056
5 68,75277 40,38867 0 0 -123 379 355 377 366 255 0 10 -16,26548 -0,07420609 -1,091292
5 68,74869 40,38867 0 0 -123 379 355 378 366 255 0 11 -16,15931 -0,3024957 -1,035418
5 68,74434 40,38867 0 0 -123 380 356 378 366 255 0 11 -16,02717 -0,6182297 -1,014242
5 68,73977 40,38867 0 0 -123 381 356 378 365 255 0 12 -16,10682 -0,6898665 -1,03113
5 68,73589 40,38867 0 0 -123 381 356 378 365 255 0 13 -16,06489 -0,6642174 -1,067305
5 68,73277 40,38867 0 0 -123 382 356 378 365 255 0 13 -16,0928 -0,6138923 -1,153587
5 68,73114 40,38867 0 0 -123 382 356 378 365 255 0 13 -16,22433 -0,3746519 -1,239881
5 68,73029 40,38867 0 0 -123 382 356 378 365 255 0 13 -16,2822 -0,2933614 -1,325152
5 68,73007 40,38867 0 0 -123 382 356 378 365 255 0 13 -16,43556 -0,05066612 -1,385014
5 68,73024 40,38867 0 0 -123 383 356 378 366 255 0 12 -16,56553 0,1020296 -1,437229
5 68,73033 40,38867 0 0 -123 383 356 379 366 255 0 12 -16,6918 0,2225916 -1,460379
5 68,73032 40,38867 0 0 -123 383 356 379 366 255 0 11 -17,05324 0,4433426 -1,470397
5 68,72993 40,38867 0 0 -123 383 356 379 366 255 0 10 -16,87299 0,5281971 -1,483178
5 68,72888 40,38867 0 0 -123 383 356 379 366 255 0 10 -17,17924 0,6896507 -1,476211
5 68,72702 40,38867 0 0 -123 383 356 380 366 255 0 9 -17,31928 0,6858598 -1,441314
5 68,72412 40,38867 0 0 -123 383 356 380 367 255 0 9 -17,42114 0,7698739 -1,414257
5 68,72099 40,38867 0 0 -123 384 356 380 367 255 0 9 -17,51659 0,755465 -1,381187
5 68,71631 40,38867 0 0 -123 384 356 381 367 255 0 9 -17,68636 0,7616752 -1,359363
5 68,71142 40,38867 0 0 -123 385 356 381 367 255 0 9 -17,65965 0,7711264 -1,330187
5 68,70654 40,38867 0 0 -123 385 356 381 367 255 0 10 -17,77423 0,7425593 -1,309627
5 68,70061 40,38867 0 0 -123 386 357 381 367 255 0 10 -17,83976 0,7528105 -1,292829
5 68,69348 40,38867 0 0 -123 387 357 382 368 255 0 10 -17,90873 0,7142152 -1,275256
5 68,68728 40,38867 0 0 -123 387 357 382 368 255 0 11 -17,98629 0,739902 -1,268784
5 68,67915 40,38867 0 0 -123 388 357 382 368 255 0 11 -18,07785 0,7147433 -1,255338
5 68,6721 40,38867 0 0 -123 388 357 382 368 255 0 12 -18,13175 0,76001 -1,245434
5 68,66368 40,38867 0 0 -123 389 357 383 368 255 0 13 -18,25439 0,7921126 -1,235516
5 68,65464 40,38867 0 0 -123 390 357 383 368 255 0 13 -18,37727 0,8781155 -1,219973
5 68,64487 40,38867 0 0 -123 390 357 383 368 255 0 14 -18,84344 0,8938161 -1,222247
5 68,63562 40,38867 0 0 -123 391 357 383 369 255 0 14 -18,26988 1,069671 -1,254675
5 68,6259 40,38867 0 0 -123 392 358 384 369 255 0 14 -18,53497 1,078084 -1,313402
5 68,61823 40,38867 0 0 -123 392 358 384 369 255 0 14 -18,54604 1,143129 -1,34873
5 68,60986 40,38867 0 0 -123 392 358 384 369 255 0 14 -18,54734 1,183472 -1,375456
5 68,60155 40,38867 0 0 -123 392 358 385 369 255 0 13 -18,62561 1,19343 -1,395648
5 68,59324 40,38867 0 0 -123 393 358 385 370 255 0 13 -18,5279 1,198987 -1,402244
5 68,58508 40,38867 0 0 -123 393 358 385 370 255 0 12 -18,51714 1,140747 -1,41959
5 68,57626 40,38867 0 0 -123 393 358 386 370 255 0 12 -18,43883 1,148596 -1,430412
5 68,56924 40,38867 0 0 -123 393 358 386 370 255 0 11 -18,42067 1,161923 -1,447513
5 68,56168 40,38867 0 0 -123 393 358 386 370 255 0 11 -18,42794 1,1635 -1,463899
5 68,55432 40,38867 0 0 -123 393 358 387 371 255 0 10 -18,32271 1,16192 -1,46499
5 68,54659 40,38867 0 0 -123 392 358 387 371 255 0 10 -18,27794 1,057232 -1,481581
5 68,54062 40,38867 0 0 -123 392 358 387 371 255 0 9 -18,22018 1,07777 -1,490057
5 68,53407 40,38867 0 0 -123 392 358 387 371 255 0 8 -18,09966 1,077018 -1,520103
5 68,5296 40,38867 0 0 -123 392 358 387 371 255 0 8 -17,89029 1,071176 -1,545545
5 68,52554 40,38867 0 0 -123 391 358 388 371 255 0 7 -17,71421 1,067618 -1,570422
5 68,52265 40,38867 0 0 -123 391 357 388 371 255 0 6 -17,46802 0,9837788 -1,601614
5 68,52038 40,38867 0 0 -123 390 357 388 372 255 0 5 -17,37099 0,985496 -1,611508
5 68,51932 40,38867 0 0 -123 389 357 388 372 255 0 4 -17,22535 0,9745577 -1,627797
5 68,51882 40,38867 0 0 -123 389 357 388 372 255 0 4 -17,10323 0,9560801 -1,631407
5 68,51918 40,38867 0 0 -123 388 357 388 372 255 0 3 -16,94393 0,9068785 -1,627853
5 68,51989 40,38867 0 0 -123 387 357 388 372 255 0 3 -16,84193 0,8410407 -1,602041
5 68,52095 40,38867 0 0 -123 387 357 387 372 255 0 2 -16,78697 0,8360039 -1,575971
5 68,52225 40,38867 0 0 -123 387 357 387 371 255 0 2 -16,71459 0,8119105 -1,53788
5 68,52367 40,38867 0 0 -123 386 357 387 371 255 0 2 -16,59784 0,7358073 -1,509611
5 68,52544 40,38867 0 0 -123 386 357 386 371 255 0 3 -16,50828 0,7046394 -1,457687
5 68,52719 40,38867 0 0 -123 386 357 386 371 255 0 3 -16,37591 0,7026373 -1,426739
5 68,52937 40,38867 0 0 -123 386 357 386 371 255 0 4 -16,29527 0,6673039 -1,398723
5 68,53182 40,38867 0 0 -123 385 357 385 370 255 0 5 -16,08459 0,6039112 -1,360285
5 68,53487 40,38867 0 0 -123 385 357 385 370 255 0 5 -16,0008 0,5476791 -1,345266
5 68,53758 40,38867 0 0 -123 385 357 385 370 255 0 6 -15,88662 0,51037 -1,314207
5 68,54131 40,38867 0 0 -123 385 357 384 369 255 0 7 -15,76496 0,4365782 -1,31698
5 68,5443 40,38867 0 0 -123 385 357 384 369 255 0 8 -15,68494 0,3678098 -1,2744
5 68,54787 40,38867 0 0 -123 385 357 383 369 255 0 8 -15,55275 0,3474098 -1,266775
5 68,55135 40,38867 0 0 -123 385 357 383 368 255 0 9 -15,4377 0,3050376 -1,260386
5 68,55589 40,38867 0 0 -123 384 357 382 368 255 0 9 -15,29631 0,3157118 -1,265125
5 68,56012 40,38867 0 0 -123 384 357 382 368 255 0 10 -15,29847 0,4200991 -1,304365
5 68,56589 40,38867 0 0 -123 384 357 381 368 255 0 10 -15,39092 0,5418175 -1,335816
5 68,57131 40,38867 0 0 -123 383 357 381 368 255 0 10 -15,38872 0,661377 -1,397754
5 68,57779 40,38867 0 0 -123 383 357 381 367 255 0 9 -15,33071 0,8215634 -1,422008
5 68,58496 40,38867 0 0 -123 382 357 380 367 255 0 9 -15,33138 0,9904262 -1,455908
5 68,59332 40,38867 0 0 -123 382 357 380 367 255 0 8 -15,32044 1,145974 -1,497146
5 68,60033 40,38867 0 0 -123 381 357 380 367 255 0 8 -15,3289 1,236878 -1,506193
5 68,60927 40,38867 0 0 -123 380 357 379 367 255 0 7 -15,24742 1,267997 -1,53137
5 68,61667 40,38867 0 0 -123 380 357 379 367 255 0 6 -15,11712 1,273504 -1,528862
5 68,62503 40,38867 0 0 -123 379 357 379 367 255 0 6 -15,04878 1,288629 -1,517408
5 68,63367 40,38867 0 0 -123 379 356 379 367 255 0 5 -14,96565 1,274563 -1,537489
5 68,64331 40,38867 0 0 -123 378 356 378 366 255 0 5 -14,77521 1,198642 -1,522409
5 68,6514 40,38867 0 0 -123 377 356 378 366 255 0 4 -14,61466 1,102711 -1,51116
5 68,66174 40,38867 0 0 -123 376 356 378 366 255 0 4 -14,38393 1,028765 -1,515109
5 68,67055 40,38867 0 0 -123 376 356 378 366 255 0 3 -14,12475 0,9540676 -1,508024
5 68,68074 40,38867 0 0 -123 375 356 377 366 255 0 3 -14,03038 0,8470877 -1,493012
5 68,69103 40,38867 0 0 -123 375 355 377 366 255 0 2 -14,04721 0,6841789 -1,500177
5 68,70218 40,38867 0 0 -123 374 355 376 366 255 0 2 -13,96074 0,5981231 -1,452837
5 68,71124 40,38867 0 0 -123 374 355 376 365 255 0 2 -13,93178 0,5513301 -1,421092
5 68,7223 40,38867 0 0 -123 373 355 376 365 255 0 2 -13,94012 0,5120298 -1,413565
5 68,73128 40,38867 0 0 -123 373 355 375 365 255 0 3 -13,85342 0,4947677 -1,386974
5 68,7411 40,38867 0 0 -123 373 355 375 365 255 0 3 -13,85306 0,5321357 -1,35065
5 68,75108 40,38867 0 0 -123 373 355 375 364 255 0 4 -13,98635 0,5704305 -1,357494
5 68,76181 40,38867 0 0 -123 373 355 374 364 255 0 4 -14,0236 0,5761482 -1,353078
5 68,77036 40,38867 0 0 -123 373 355 374 364 255 0 5 -14,06223 0,5716374 -1,332319
5 68,7804 40,38867 0 0 -123 373 355 374 364 255 0 5 -14,17912 0,5872927 -1,304318
5 68,78833 40,38867 0 0 -123 373 355 373 363 255 0 6 -14,30291 0,5806805 -1,300123
5 68,79674 40,38867 0 0 -123 373 355 373 363 255 0 7 -14,35156 0,5191389 -1,296505
5 68,80441 40,38867 0 0 -123 373 356 373 363 255 0 7 -14,40087 0,4991218 -1,250164
5 68,81164 40,38867 0 0 -123 373 356 372 363 255 0 8 -14,5731 0,4975738 -1,23917
5 68,81833 40,38867 0 0 -123 373 356 372 363 255 0 8 -14,80246 0,4484881 -1,247645
5 68,82481 40,38867 0 0 -123 373 356 372 363 255 0 9 -14,95115 0,4217699 -1,238386
5 68,82948 40,38867 0 0 -123 373 356 372 363 255 0 9 -15,10589 0,4240972 -1,218499
5 68,83402 40,38867 0 0 -123 374 356 372 363 255 0 10 -15,36065 0,4047389 -1,210741
5 68,83772 40,38867 0 0 -123 374 356 372 363 255 0 10 -15,61227 0,3890385 -1,217227
5 68,84086 40,38867 0 0 -123 374 356 372 363 255 0 10 -15,82708 0,3700505 -1,219256
5 68,84258 40,38867 0 0 -123 375 356 372 363 255 0 11 -15,97231 0,3569058 -1,203806
5 68,84379 40,38867 0 0 -123 375 356 372 363 255 0 11 -16,16595 0,3384846 -1,202783
5 68,844 40,38867 0 0 -123 376 356 373 363 255 0 12 -16,3965 0,2976325 -1,210315
5 68,84325 40,38867 0 0 -123 377 356 373 363 255 0 12 -16,62024 0,2681635 -1,206143
5 68,84161 40,38867 0 0 -123 377 356 373 363 255 0 12 -16,75877 0,2587104 -1,200963
5 68,83865 40,38867 0 0 -123 378 356 374 363 255 0 13 -16,96199 0,241113 -1,210737
5 68,83522 40,38867 0 0 -123 379 357 374 363 255 0 13 -17,16293 0,2320344 -1,189482
5 68,82987 40,38867 0 0 -123 380 357 375 364 255 0 13 -17,35521 0,2617927 -1,205794
5 68,82431 40,38867 0 0 -123 381 357 375 364 255 0 13 -17,54171 0,2399499 -1,207552
5 68,81816 40,38867 0 0 -123 381 357 375 364 255 0 14 -17,37172 0,2479993 -1,245665
5 68,81156 40,38867 0 0 -123 382 357 376 365 255 0 14 -17,62767 0,3119328 -1,288911
5 68,80414 40,38867 0 0 -123 383 357 377 365 255 0 14 -17,74903 0,3056826 -1,324538
5 68,79792 40,38867 0 0 -123 383 357 378 365 255 0 13 -17,79469 0,2809705 -1,36449
5 68,78977 40,38867 0 0 -123 384 357 378 366 255 0 13 -17,90931 0,3227923 -1,398878
5 68,78293 40,38867 0 0 -123 384 357 379 366 255 0 12 -17,90776 0,2909359 -1,422146
5 68,77531 40,38867 0 0 -123 385 357 380 366 255 0 12 -17,8712 0,2286854 -1,469596
5 68,76746 40,38867 0 0 -123 385 357 381 367 255 0 11 -17,89355 0,2722909 -1,493887
5 68,75983 40,38867 0 0 -123 385 357 382 367 255 0 10 -17,83617 0,2643593 -1,528504
5 68,75238 40,38867 0 0 -123 385 357 382 367 255 0 9 -17,82878 0,2088005 -1,567996
5 68,74387 40,38867 0 0 -123 385 357 383 368 255 0 8 -17,89566 0,2439072 -1,577859
5 68,73615 40,38867 0 0 -123 385 357 384 368 255 0 7 -17,83899 0,240521 -1,593014
5 68,72935 40,38867 0 0 -123 385 357 384 369 255 0 6 -17,77944 0,1755333 -1,628416
5 68,72161 40,38867 0 0 -123 385 357 385 369 255 0 6 -17,87457 0,2363321 -1,620243
5 68,71376 40,38867 0 0 -123 386 357 386 369 255 0 5 -17,90921 0,2342899 -1,635689
5 68,70567 40,38867 0 0 -123 386 357 386 370 255 0 4 -17,96027 0,1805001 -1,628976
5 68,69605 40,38867 0 0 -123 386 357 387 370 255 0 4 -18,10262 0,2018695 -1,601115
5 68,68779 40,38867 0 0 -123 386 357 388 370 255 0 4 -18,10349 0,2020342 -1,576895
5 68,67833 40,38867 0 0 -123 387 357 388 370 255 0 4 -18,09617 0,1780501 -1,565122
5 68,66834 40,38867 0 0 -123 387 357 389 370 255 0 5 -18,20726 0,2370884 -1,524698
5 68,65807 40,38867 0 0 -123 388 357 389 371 255 0 5 -18,21407 0,2563545 -1,498196
5 68,64769 40,38867 0 0 -123 388 357 390 371 255 0 6 -18,26091 0,2232105 -1,498278
5 68,6358 40,38867 0 0 -123 389 357 390 371 255 0 6 -18,33412 0,3137459 -1,465829
5 68,62596 40,38867 0 0 -123 390 357 391 371 255 0 7 -18,28558 0,3367514 -1,436232
5 68,61505 40,38867 0 0 -123 390 357 391 371 255 0 8 -18,32576 0,3191266 -1,426614
5 68,60381 40,38867 0 0 -123 391 357 391 371 255 0 8 -18,28234 0,3345963 -1,402293
5 68,59139 40,38867 0 0 -123 392 357 391 372 255 0 9 -18,26926 0,3320833 -1,375929
5 68,58109 40,38867 0 0 -123 392 357 392 372 255 0 10 -18,33643 0,3591081 -1,356371
5 68,56824 40,38867 0 0 -123 393 357 392 372 255 0 11 -18,28936 0,3400115 -1,347776
5 68,55804 40,38867 0 0 -123 394 358 392 372 255 0 11 -18,17356 0,2526211 -1,351583
5 68,5472 40,38867 0 0 -123 394 358 392 372 255 0 12 -18,10983 0,390919 -1,351774
5 68,53685 40,38867 0 0 -123 394 358 393 372 255 0 12 -18,18861 0,4236101 -1,379312
5 68,52716 40,38867 0 0 -123 395 358 393 372 255 0 12 -18,22565 0,4719727 -1,409107
5 68,51792 40,38867 0 0 -123 395 358 393 372 255 0 12 -18,16692 0,5107902 -1,422364
5 68,50861 40,38867 0 0 -123 395 358 393 372 255 0 12 -18,16381 0,504746 -1,453227
5 68,50169 40,38867 0 0 -123 395 358 393 372 255 0 11 -18,02917 0,5545177 -1,479646
5 68,4948 40,38867 0 0 -123 395 358 393 372 255 0 11 -17,91381 0,5333991 -1,493188
5 68,48865 40,38867 0 0 -123 395 358 393 373 255 0 10 -17,73122 0,5205784 -1,510596
5 68,48316 40,38867 0 0 -123 395 358 393 373 255 0 10 -17,59215 0,4513676 -1,515762
5 68,47826 40,38867 0 0 -123 395 358 392 373 255 0 9 -17,42744 0,419304 -1,514319
5 68,47349 40,38867 0 0 -123 394 358 392 373 255 0 9 -17,27869 0,3152592 -1,509426
5 68,47017 40,38867 0 0 -123 394 358 392 373 255 0 8 -17,171 0,3135012 -1,52385
5 68,46712 40,38867 0 0 -123 394 358 392 373 255 0 8 -17,06484 0,2349228 -1,534355
5 68,46498 40,38867 0 0 -123 393 358 392 373 255 0 7 -16,84294 0,2309425 -1,544259
5 68,46371 40,38867 0 0 -123 392 358 392 372 255 0 7 -16,64566 0,1549439 -1,54906
5 68,46353 40,38867 0 0 -123 392 357 391 372 255 0 6 -16,48115 0,1984355 -1,571882
5 68,46447 40,38867 0 0 -123 391 357 391 372 255 0 5 -16,30691 0,1254652 -1,603479
5 68,46639 40,38867 0 0 -123 390 357 391 372 255 0 5 -16,0961 0,1813444 -1,619675
5 68,46897 40,38867 0 0 -123 390 357 390 372 255 0 4 -15,90328 0,1169058 -1,631774
5 68,47279 40,38867 0 0 -123 389 357 390 372 255 0 4 -15,66604 0,1409022 -1,632223
5 68,47778 40,38867 0 0 -123 388 357 390 372 255 0 3 -15,20934 0,1696435 -1,647527
5 68,48335 40,38867 0 0 -123 387 357 389 371 255 0 3 -15,4483 0,1589715 -1,646408
5 68,49013 40,38867 0 0 -123 387 356 389 371 255 0 2 -15,37736 0,1497889 -1,638222
5 68,49582 40,38867 0 0 -123 386 356 388 371 255 0 2 -15,25468 0,1106884 -1,594502
5 68,5023 40,38867 0 0 -123 385 356 388 370 255 0 2 -15,07712 0,05563254 -1,558724
5 68,50887 40,38867 0 0 -123 385 356 387 370 255 0 3 -14,97957 0,009683263 -1,524761
5 68,51557 40,38867 0 0 -123 384 356 387 370 255 0 3 -14,82725 -0,009545356 -1,478284
5 68,52249 40,38867 0 0 -123 384 356 386 369 255 0 3 -14,68725 -0,01578787 -1,452455
5 68,53046 40,38867 0 0 -123 384 356 386 369 255 0 4 -14,54419 -0,1339564 -1,436829
5 68,53727 40,38867 0 0 -123 383 356 385 369 255 0 5 -14,38424 -0,2007293 -1,425197
5 68,54551 40,38867 0 0 -123 383 356 384 368 255 0 5 -14,20649 -0,3754986 -1,383429
5 68,55275 40,38867 0 0 -123 383 356 384 368 255 0 6 -13,89679 -0,4632027 -1,381132
5 68,56209 40,38867 0 0 -123 382 356 383 368 255 0 6 -13,68095 -0,4886584 -1,379752
5 68,57059 40,38867 0 0 -123 382 356 383 367 255 0 7 -13,43874 -0,5437616 -1,405616
5 68,5819 40,38867 0 0 -123 381 356 382 367 255 0 7 -13,34413 -0,4744994 -1,455887
5 68,59194 40,38867 0 0 -123 380 356 382 367 255 0 7 -13,13181 -0,5787581 -1,481785
5 68,60383 40,38867 0 0 -123 380 355 381 366 255 0 6 -12,94143 -0,5135523 -1,524206
5 68,61606 40,38867 0 0 -123 379 355 380 366 255 0 6 -12,75246 -0,6067054 -1,507316
5 68,62901 40,38867 0 0 -123 378 355 380 366 255 0 5 -12,55852 -0,5620208 -1,553185
5 68,64217 40,38867 0 0 -123 377 355 379 365 255 0 5 -12,44046 -0,5753948 -1,544637
5 68,6574 40,38867 0 0 -123 377 355 379 365 255 0 4 -12,17054 -0,6025594 -1,560729
5 68,67017 40,38867 0 0 -123 376 355 379 365 255 0 4 -12,04843 -0,5202863 -1,580854
5 68,68478 40,38867 0 0 -123 375 354 378 365 255 0 3 -11,63455 -0,643954 -1,54669
5 68,70024 40,38867 0 0 -123 374 354 378 364 255 0 3 -11,35621 -0,6177891 -1,609058
5 68,71746 40,38867 0 0 -123 373 354 377 364 255 0 2 -10,97567 -0,7151947 -1,559403
5 68,73254 40,38867 0 0 -123 372 354 377 364 255 0 1 -10,61172 -0,7265598 -1,613645
5 68,75101 40,38867 0 0 -123 371 353 376 364 255 0 1 -10,37357 -0,7335209 -1,597388
5 68,76681 40,38867 0 0 -123 371 353 376 363 255 0 0 -9,984806 -0,8520741 -1,569848
5 68,78477 40,38867 0 0 -123 370 353 375 363 255 0 0 -9,844839 -0,7860045 -1,603
5 68,80297 40,38867 0 0 -123 369 353 374 363 255 0 0 -9,469213 -0,9753704 -1,524537
5 68,82221 40,38867 0 0 -123 368 353 374 362 255 0 0 -9,255918 -0,8922638 -1,60836
5 68,84109 40,38867 0 0 -123 367 353 373 362 255 0 0 -8,868689 -0,987445 -1,523259
5 68,86298 40,38867 0 0 -123 367 352 373 362 255 0 0 -8,527576 -0,9190959 -1,560823
5 68,88076 40,38867 0 0 -123 366 352 372 361 255 0 0 -8,106172 -1,019141 -1,527741
5 68,90105 40,38867 0 0 -123 365 352 371 361 255 0 0 -7,820376 -0,7660434 -1,501553
5 68,92116 40,38867 0 0 -123 364 352 370 360 255 0 0 -7,380198 -0,8289825 -1,47552
5 68,94463 40,38867 0 0 -123 364 352 370 360 255 0 0 -7,159565 -0,4483331 -1,525752
5 68,96447 40,38867 0 0 -123 363 352 369 360 255 0 0 -6,91203 -0,05798547 -1,541609
5 68,99015 40,38867 0 0 -123 362 351 368 359 255 0 0 -6,627359 0,2846344 -1,618772
5 69,01243 40,38867 0 0 -123 362 351 368 359 255 0 0 -6,370362 0,5544656 -1,668805
5 69,03757 40,38867 0 0 -123 361 351 367 359 255 0 0 -6,096394 0,9589316 -1,662568
5 69,06219 40,38867 0 0 -123 361 351 366 358 255 0 0 -5,750301 1,167679 -1,615242
5 69,08924 40,38867 0 0 -123 360 351 366 358 255 0 0 -5,38606 1,192237 -1,593828
5 69,11114 40,38867 0 0 -123 359 351 365 357 255 0 0 -5,104631 1,359079 -1,570236
5 69,13702 40,38867 0 0 -123 359 350 364 357 255 0 0 -4,740408 1,424001 -1,495151
5 69,15806 40,38867 0 0 -123 358 350 364 357 255 0 0 -4,370103 1,25857 -1,486735
5 69,1812 40,38867 0 0 -123 358 350 363 356 255 0 0 -4,016047 1,121045 -1,448629
5 69,20369 40,38867 0 0 -123 357 350 363 356 255 0 0 -3,694504 1,052177 -1,390197
5 69,22538 40,38867 0 0 -123 357 350 362 356 255 0 0 -3,36408 0,7882072 -1,345931
5 69,24704 40,38867 0 0 -123 356 350 361 355 255 0 0 -3,115671 0,485495 -1,336071
5 69,27086 40,38867 0 0 -123 356 350 361 355 255 0 0 -3,132699 0,3592762 -1,336128
5 69,29003 40,38867 0 0 -123 356 350 360 355 255 0 0 -3,177751 0,1664759 -1,303457
5 69,31157 40,38867 0 0 -123 355 350 360 354 255 0 0 -3,287265 -0,06802625 -1,326698
5 69,33363 40,38867 0 0 -123 355 349 359 354 255 0 0 -3,431423 -0,1219307 -1,353287
5 69,35833 40,38867 0 0 -123 355 349 359 354 255 0 1 -3,63818 -0,01516188 -1,372408
5 69,37847 40,38867 0 0 -123 354 349 358 354 255 0 1 -3,898695 -0,005451047 -1,376612
5 69,40364 40,38867 0 0 -123 354 349 358 353 255 0 2 -4,159411 -0,004320361 -1,412904
5 69,42446 40,38867 0 0 -123 354 349 358 353 255 0 2 -4,489678 0,1269577 -1,435519
5 69,44726 40,38867 0 0 -123 354 349 357 353 255 0 3 -4,898011 0,1902913 -1,411177
5 69,46971 40,38867 0 0 -123 353 349 357 353 255 0 3 -5,286729 0,1934715 -1,408596
5 69,4943 40,38867 0 0 -123 353 349 356 353 255 0 4 -5,51494 0,2048487 -1,416181
5 69,51663 40,38867 0 0 -123 353 349 356 353 255 0 4 -5,626318 0,3274247 -1,429193
5 69,53871 40,38867 0 0 -123 353 349 356 352 255 0 4 -5,806419 0,3572239 -1,431217
5 69,55878 40,38867 0 0 -123 353 349 356 352 255 0 4 -6,027991 0,3553929 -1,464563
5 69,58112 40,38867 0 0 -123 352 349 356 352 255 0 4 -6,286128 0,3333201 -1,484527
5 69,60322 40,38867 0 0 -123 352 349 356 352 255 0 3 -6,22902 0,3232201 -1,480746
5 69,62464 40,38867 0 0 -123 352 349 356 352 255 0 3 -7,047486 0,2099874 -1,464698
5 69,64532 40,38867 0 0 -123 352 349 356 352 255 0 3 -7,663598 0,1049338 -1,444826
5 69,66684 40,38867 0 0 -123 352 349 356 352 255 0 3 -8,221959 0,03444687 -1,400456
5 69,68349 40,38867 0 0 -123 352 349 356 352 255 0 3 -8,726166 -0,009704542 -1,370956
5 69,70111 40,38867 0 0 -123 352 349 355 352 255 0 3 -9,179948 -0,03377469 -1,336789
5 69,71805 40,38867 0 0 -123 352 349 356 352 255 0 3 -9,699947 0,003985324 -1,329261
5 69,7359 40,38867 0 0 -123 352 349 356 352 255 0 3 -10,19351 0,04140132 -1,32056
5 69,75 40,38867 0 0 -123 353 349 356 352 255 0 4 -10,66184 0,0432712 -1,322854
5 69,7665 40,38867 0 0 -123 353 349 356 352 255 0 4 -11,08326 0,07751933 -1,322351
5 69,77975 40,38867 0 0 -123 353 350 356 353 255 0 5 -11,14653 0,1452745 -1,330116
5 69,79442 40,38867 0 0 -123 354 350 356 353 255 0 5 -11,2244 0,1830037 -1,361577
5 69,80914 40,38867 0 0 -123 354 350 357 353 255 0 5 -11,38634 0,1743985 -1,397349
5 69,82371 40,38867 0 0 -123 354 350 357 353 255 0 5 -11,5427 0,1461719 -1,40984
5 69,83804 40,38867 0 0 -123 354 350 357 353 255 0 5 -11,73153 0,1045503 -1,438029
5 69,8533 40,38867 0 0 -123 354 350 358 354 255 0 4 -11,81598 0,01437119 -1,437289
5 69,86556 40,38867 0 0 -123 354 350 358 354 255 0 4 -11,8736 -0,07364944 -1,446177
5 69,87887 40,38867 0 0 -123 354 350 358 354 255 0 3 -11,97406 -0,08301632 -1,447821
5 69,89191 40,38867 0 0 -123 354 350 359 354 255 0 3 -12,02691 -0,09333 -1,44783
5 69,90614 40,38867 0 0 -123 355 350 359 355 255 0 2 -12,08018 -0,120368 -1,46034
5 69,9178 40,38867 0 0 -123 355 350 360 355 255 0 2 -11,95455 -0,1212768 -1,465515
5 69,93256 40,38867 0 0 -123 355 350 360 355 255 0 1 -11,65631 -0,03314938 -1,484871
5 69,94532 40,38867 0 0 -123 354 350 361 355 255 0 1 -11,16216 0,007287003 -1,50259
